Systemdate,Applewood.InfoHighDump.signal_level,Applewood.InfoHighDump.latency_max_ms,Applewood.InfoHighDump.latency_packet_loss_count,Applewood.InfoHighDump.lte_state,Applewood.InfoHighDump.rssi,Applewood.InfoHighDump.rsrq,Applewood.InfoHighDump.rsrp,Applewood.InfoHighDump.rx_channel,Applewood.InfoHighDump.tx_channel,Applewood.InfoHighDump.band
2026-02-01T13:12:39,31,45,0,4,-39,-8,-66,66961,131697,eutran-66
2026-02-01T13:12:54,31,45,0,4,-39,-10,-65,66961,131697,eutran-66
2026-02-01T13:13:09,31,45,0,4,-39,-8,-66,66961,131697,eutran-66
2026-02-01T13:13:24,31,45,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T13:13:39,31,45,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T13:13:54,31,45,0,4,-36,-10,-66,66961,131697,eutran-66
2026-02-01T13:14:09,31,45,0,4,-39,-8,-66,66961,131697,eutran-66
2026-02-01T13:14:24,31,45,0,4,-39,-8,-66,66961,131697,eutran-66
2026-02-01T13:14:39,31,45,0,4,-33,-15,-66,66961,131697,eutran-66
2026-02-01T13:14:54,31,45,0,4,-37,-9,-65,66961,131697,eutran-66
2026-02-01T13:15:09,31,45,0,4,-37,-9,-65,66961,131697,eutran-66
2026-02-01T13:15:24,31,45,0,4,-37,-9,-65,66961,131697,eutran-66
2026-02-01T13:15:36,31,45,0,4,-37,-9,-65,66961,131697,eutran-66
2026-02-01T13:15:54,31,45,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:16:09,31,45,0,4,-37,-10,-65,66961,131697,eutran-66
2026-02-01T13:16:24,31,45,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T13:16:39,31,45,0,4,-32,-12,-65,66961,131697,eutran-66
2026-02-01T13:16:54,31,45,0,4,-32,-12,-65,66961,131697,eutran-66
2026-02-01T13:17:09,31,45,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:17:24,31,45,0,4,-36,-11,-66,66961,131697,eutran-66
2026-02-01T13:17:39,31,45,0,4,-36,-9,-65,66961,131697,eutran-66
2026-02-01T13:17:54,31,45,0,4,-38,-10,-66,66961,131697,eutran-66
2026-02-01T13:18:09,31,45,0,4,-38,-9,-65,66961,131697,eutran-66
2026-02-01T13:18:24,31,45,0,4,-33,-15,-69,66961,131697,eutran-66
2026-02-01T13:18:39,31,45,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:18:54,31,45,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:19:09,31,45,0,4,-38,-10,-66,66961,131697,eutran-66
2026-02-01T13:19:24,31,45,0,4,-37,-10,-65,66961,131697,eutran-66
2026-02-01T13:19:39,31,45,0,4,-39,-8,-66,66961,131697,eutran-66
2026-02-01T13:19:54,31,45,0,4,-37,-9,-66,66961,131697,eutran-66
2026-02-01T13:20:09,31,45,0,4,-35,-9,-65,66961,131697,eutran-66
2026-02-01T13:20:24,31,45,0,4,-38,-15,-70,66961,131697,eutran-66
2026-02-01T13:20:39,31,45,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:20:54,31,45,0,4,-39,-8,-66,66961,131697,eutran-66
2026-02-01T13:21:09,31,45,0,4,-37,-8,-66,66961,131697,eutran-66
2026-02-01T13:21:24,31,45,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:21:39,31,45,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T13:21:55,31,40,0,4,-38,-10,-66,66961,131697,eutran-66
2026-02-01T13:22:06,31,40,0,4,-38,-10,-66,66961,131697,eutran-66
2026-02-01T13:22:25,31,40,0,4,-32,-13,-62,66961,131697,eutran-66
2026-02-01T13:22:40,31,40,0,4,-39,-8,-66,66961,131697,eutran-66
2026-02-01T13:22:55,31,40,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:23:10,31,40,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:23:25,31,40,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T13:23:40,31,40,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:23:55,31,40,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:24:10,31,40,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:24:25,31,40,0,4,-39,-8,-66,66961,131697,eutran-66
2026-02-01T13:24:40,31,40,0,4,-35,-12,-66,66961,131697,eutran-66
2026-02-01T13:24:55,31,40,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T13:25:10,31,40,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T13:25:25,31,40,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T13:25:40,31,40,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T13:25:55,31,40,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T13:26:10,31,40,0,4,-39,-8,-66,66961,131697,eutran-66
2026-02-01T13:26:25,31,40,0,4,-36,-10,-65,66961,131697,eutran-66
2026-02-01T13:26:40,31,40,0,4,-36,-8,-66,66961,131697,eutran-66
2026-02-01T13:26:55,31,40,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T13:27:10,31,65,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T13:27:25,31,65,0,4,-36,-11,-67,66961,131697,eutran-66
2026-02-01T13:27:40,31,65,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:27:55,31,65,0,4,-36,-11,-66,66961,131697,eutran-66
2026-02-01T13:28:10,31,65,0,4,-36,-9,-66,66961,131697,eutran-66
2026-02-01T13:28:25,31,65,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T13:28:37,31,65,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T13:28:55,31,65,0,4,-32,-14,-66,66961,131697,eutran-66
2026-02-01T13:29:10,31,65,0,4,-39,-10,-67,66961,131697,eutran-66
2026-02-01T13:29:25,31,65,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:29:40,31,65,0,4,-36,-11,-66,66961,131697,eutran-66
2026-02-01T13:29:55,31,65,0,4,-38,-10,-66,66961,131697,eutran-66
2026-02-01T13:30:10,31,65,0,4,-36,-10,-65,66961,131697,eutran-66
2026-02-01T13:30:25,31,65,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T13:30:40,31,65,0,4,-38,-7,-63,66961,131697,eutran-66
2026-02-01T13:30:55,31,65,0,4,-38,-10,-66,66961,131697,eutran-66
2026-02-01T13:31:10,31,65,0,4,-37,-9,-66,66961,131697,eutran-66
2026-02-01T13:31:25,31,65,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T13:31:40,31,65,0,4,-34,-11,-65,66961,131697,eutran-66
2026-02-01T13:31:55,31,65,0,4,-38,-11,-66,66961,131697,eutran-66
2026-02-01T13:32:10,31,65,0,4,-34,-11,-66,66961,131697,eutran-66
2026-02-01T13:32:25,31,65,0,4,-35,-9,-63,66961,131697,eutran-66
2026-02-01T13:32:40,31,65,0,4,-39,-10,-65,66961,131697,eutran-66
2026-02-01T13:32:55,31,65,0,4,-38,-8,-66,66961,131697,eutran-66
2026-02-01T13:33:10,31,65,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:33:25,31,65,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:33:40,31,65,0,4,-38,-12,-66,66961,131697,eutran-66
2026-02-01T13:33:55,31,65,0,4,-38,-10,-66,66961,131697,eutran-66
2026-02-01T13:34:10,31,65,0,4,-39,-9,-65,66961,131697,eutran-66
2026-02-01T13:34:25,31,65,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:34:40,31,65,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:34:56,31,65,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T13:35:07,31,65,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T13:35:26,31,65,0,4,-39,-8,-66,66961,131697,eutran-66
2026-02-01T13:35:41,31,65,0,4,-33,-12,-66,66961,131697,eutran-66
2026-02-01T13:35:55,31,65,0,4,-36,-10,-66,66961,131697,eutran-66
2026-02-01T13:36:10,31,65,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:36:25,31,65,0,4,-39,-8,-65,66961,131697,eutran-66
2026-02-01T13:36:40,31,65,0,4,-39,-8,-65,66961,131697,eutran-66
2026-02-01T13:36:55,31,65,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T13:37:10,31,65,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:37:26,31,67,0,4,-33,-13,-66,66961,131697,eutran-66
2026-02-01T13:37:41,31,67,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:37:56,31,67,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:38:10,31,67,0,4,-36,-9,-63,66961,131697,eutran-66
2026-02-01T13:38:26,31,67,0,4,-36,-10,-66,66961,131697,eutran-66
2026-02-01T13:38:41,31,67,0,4,-37,-11,-66,66961,131697,eutran-66
2026-02-01T13:38:56,31,67,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:39:11,31,67,0,4,-32,-16,-65,66961,131697,eutran-66
2026-02-01T13:39:26,31,67,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:39:41,31,67,0,4,-39,-8,-66,66961,131697,eutran-66
2026-02-01T13:39:56,31,67,0,4,-37,-11,-66,66961,131697,eutran-66
2026-02-01T13:40:11,31,67,0,4,-39,-8,-66,66961,131697,eutran-66
2026-02-01T13:40:26,31,67,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:40:41,31,67,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:40:56,31,67,0,4,-36,-12,-66,66961,131697,eutran-66
2026-02-01T13:41:11,31,67,0,4,-38,-9,-65,66961,131697,eutran-66
2026-02-01T13:41:26,31,67,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T13:41:41,31,67,0,4,-36,-9,-65,66961,131697,eutran-66
2026-02-01T13:41:52,31,67,0,4,-36,-9,-65,66961,131697,eutran-66
2026-02-01T13:42:09,31,67,0,4,-39,-8,-66,66961,131697,eutran-66
2026-02-01T13:42:26,31,67,0,4,-40,-9,-66,66961,131697,eutran-66
2026-02-01T13:42:41,31,67,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:42:56,31,67,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T13:43:11,31,67,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T13:43:26,31,67,0,4,-31,-10,-62,66961,131697,eutran-66
2026-02-01T13:43:41,31,67,0,4,-40,-12,-66,66961,131697,eutran-66
2026-02-01T13:43:56,31,67,0,4,-38,-9,-65,66961,131697,eutran-66
2026-02-01T13:44:11,31,67,0,4,-37,-13,-67,66961,131697,eutran-66
2026-02-01T13:44:26,31,67,0,4,-37,-10,-65,66961,131697,eutran-66
2026-02-01T13:44:41,31,67,0,4,-39,-11,-66,66961,131697,eutran-66
2026-02-01T13:44:56,31,67,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:45:11,31,67,0,4,-38,-11,-67,66961,131697,eutran-66
2026-02-01T13:45:26,31,67,0,4,-35,-13,-66,66961,131697,eutran-66
2026-02-01T13:45:41,31,67,0,4,-36,-10,-66,66961,131697,eutran-66
2026-02-01T13:45:56,31,67,0,4,-35,-9,-65,66961,131697,eutran-66
2026-02-01T13:46:11,31,67,0,4,-38,-8,-66,66961,131697,eutran-66
2026-02-01T13:46:26,31,67,0,4,-38,-9,-65,66961,131697,eutran-66
2026-02-01T13:46:41,31,67,0,4,-38,-9,-65,66961,131697,eutran-66
2026-02-01T13:46:56,31,67,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T13:47:11,31,67,0,4,-38,-9,-65,66961,131697,eutran-66
2026-02-01T13:47:26,31,67,0,4,-37,-9,-66,66961,131697,eutran-66
2026-02-01T13:47:41,31,67,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T13:47:56,31,67,0,4,-39,-9,-65,66961,131697,eutran-66
2026-02-01T13:48:11,31,67,0,4,-37,-10,-66,66961,131697,eutran-66
2026-02-01T13:48:26,31,67,0,4,-37,-8,-64,66961,131697,eutran-66
2026-02-01T13:48:38,31,67,0,4,-37,-8,-64,66961,131697,eutran-66
2026-02-01T13:48:53,31,67,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:49:11,31,67,0,4,-37,-12,-63,66961,131697,eutran-66
2026-02-01T13:49:26,31,67,0,4,-36,-11,-65,66961,131697,eutran-66
2026-02-01T13:49:41,31,67,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:49:56,31,67,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:50:11,31,67,0,4,-39,-9,-65,66961,131697,eutran-66
2026-02-01T13:50:26,31,67,0,4,-37,-9,-65,66961,131697,eutran-66
2026-02-01T13:50:41,31,67,0,4,-35,-10,-65,66961,131697,eutran-66
2026-02-01T13:50:56,31,67,0,4,-35,-11,-67,66961,131697,eutran-66
2026-02-01T13:51:11,31,67,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T13:51:26,31,67,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T13:51:41,31,67,0,4,-38,-9,-65,66961,131697,eutran-66
2026-02-01T13:51:56,31,67,0,4,-36,-9,-66,66961,131697,eutran-66
2026-02-01T13:52:11,31,53,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T13:52:26,31,53,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:52:42,31,53,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:52:57,31,53,0,4,-36,-11,-66,66961,131697,eutran-66
2026-02-01T13:53:12,31,53,0,4,-37,-8,-67,66961,131697,eutran-66
2026-02-01T13:53:27,31,53,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T13:53:42,31,53,0,4,-37,-10,-66,66961,131697,eutran-66
2026-02-01T13:53:57,31,53,0,4,-37,-9,-66,66961,131697,eutran-66
2026-02-01T13:54:12,31,53,0,4,-37,-11,-66,66961,131697,eutran-66
2026-02-01T13:54:27,31,53,0,4,-39,-7,-63,66961,131697,eutran-66
2026-02-01T13:54:42,31,53,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T13:54:57,31,53,0,4,-36,-10,-66,66961,131697,eutran-66
2026-02-01T13:55:12,31,53,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T13:55:23,31,53,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T13:55:42,31,53,0,4,-32,-13,-66,66961,131697,eutran-66
2026-02-01T13:55:57,31,53,0,4,-39,-8,-66,66961,131697,eutran-66
2026-02-01T13:56:12,31,53,0,4,-35,-10,-66,66961,131697,eutran-66
2026-02-01T13:56:27,31,53,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T13:56:42,31,53,0,4,-38,-10,-66,66961,131697,eutran-66
2026-02-01T13:56:57,31,53,0,4,-36,-9,-66,66961,131697,eutran-66
2026-02-01T13:57:12,31,53,0,4,-38,-10,-66,66961,131697,eutran-66
2026-02-01T13:57:27,31,53,0,4,-38,-10,-66,66961,131697,eutran-66
2026-02-01T13:57:42,31,53,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T13:57:57,31,53,0,4,-37,-10,-65,66961,131697,eutran-66
2026-02-01T13:58:12,31,53,0,4,-36,-11,-65,66961,131697,eutran-66
2026-02-01T13:58:27,31,53,0,4,-39,-9,-67,66961,131697,eutran-66
2026-02-01T13:58:42,31,53,0,4,-36,-12,-67,66961,131697,eutran-66
2026-02-01T13:58:57,31,53,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T13:59:12,31,53,0,4,-35,-9,-63,66961,131697,eutran-66
2026-02-01T13:59:27,31,53,0,4,-37,-9,-66,66961,131697,eutran-66
2026-02-01T13:59:42,31,53,0,4,-36,-12,-66,66961,131697,eutran-66
2026-02-01T13:59:57,31,53,0,4,-36,-11,-65,66961,131697,eutran-66
2026-02-01T14:00:12,31,53,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T14:00:27,31,53,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T14:00:42,31,53,0,4,-36,-11,-66,66961,131697,eutran-66
2026-02-01T14:00:57,31,53,0,4,-34,-12,-66,66961,131697,eutran-66
2026-02-01T14:01:12,31,53,0,4,-36,-10,-64,66961,131697,eutran-66
2026-02-01T14:01:27,31,53,0,4,-35,-11,-66,66961,131697,eutran-66
2026-02-01T14:01:42,31,53,0,4,-37,-10,-66,66961,131697,eutran-66
2026-02-01T14:01:54,31,53,0,4,-37,-10,-66,66961,131697,eutran-66
2026-02-01T14:02:12,31,46,0,4,-39,-9,-65,66961,131697,eutran-66
2026-02-01T14:02:27,31,46,0,4,-36,-10,-66,66961,131697,eutran-66
2026-02-01T14:02:42,31,46,0,4,-37,-10,-66,66961,131697,eutran-66
2026-02-01T14:02:57,31,46,0,4,-37,-11,-66,66961,131697,eutran-66
2026-02-01T14:03:12,31,46,0,4,-35,-10,-65,66961,131697,eutran-66
2026-02-01T14:03:27,31,46,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T14:03:42,31,46,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T14:03:57,31,46,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T14:04:12,31,46,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T14:04:27,31,46,0,4,-36,-10,-66,66961,131697,eutran-66
2026-02-01T14:04:42,31,46,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T14:04:57,31,46,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T14:05:12,31,46,0,4,-36,-9,-63,66961,131697,eutran-66
2026-02-01T14:05:27,31,46,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T14:05:42,31,46,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T14:05:57,31,46,0,4,-38,-9,-65,66961,131697,eutran-66
2026-02-01T14:06:12,31,46,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T14:06:27,31,46,0,4,-36,-12,-66,66961,131697,eutran-66
2026-02-01T14:06:42,31,46,0,4,-36,-10,-66,66961,131697,eutran-66
2026-02-01T14:06:57,31,46,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T14:07:12,31,87,0,4,-36,-10,-65,66961,131697,eutran-66
2026-02-01T14:07:27,31,87,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T14:07:42,31,87,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T14:07:57,31,87,0,4,-37,-10,-66,66961,131697,eutran-66
2026-02-01T14:08:12,31,87,0,4,-36,-9,-66,66961,131697,eutran-66
2026-02-01T14:08:28,31,87,0,4,-39,-9,-65,66961,131697,eutran-66
2026-02-01T14:08:39,31,87,0,4,-39,-9,-65,66961,131697,eutran-66
2026-02-01T14:08:54,31,87,0,4,-37,-13,-69,66961,131697,eutran-66
2026-02-01T14:09:13,31,87,0,4,-36,-10,-66,66961,131697,eutran-66
2026-02-01T14:09:28,31,87,0,4,-36,-12,-67,66961,131697,eutran-66
2026-02-01T14:09:43,31,87,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T14:09:58,31,87,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T14:10:13,31,87,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T14:10:28,31,87,0,4,-36,-9,-66,66961,131697,eutran-66
2026-02-01T14:10:43,31,87,0,4,-35,-10,-66,66961,131697,eutran-66
2026-02-01T14:10:58,31,87,0,4,-38,-9,-66,66961,131697,eutran-66
2026-02-01T14:11:13,31,87,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T14:11:28,31,87,0,4,-36,-11,-64,66961,131697,eutran-66
2026-02-01T14:11:43,31,87,0,4,-36,-9,-66,66961,131697,eutran-66
2026-02-01T14:11:58,31,87,0,4,-39,-10,-67,66961,131697,eutran-66
2026-02-01T14:12:13,31,87,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T14:12:28,31,87,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T14:12:43,31,87,0,4,-39,-9,-65,66961,131697,eutran-66
2026-02-01T14:12:58,31,87,0,4,-36,-11,-66,66961,131697,eutran-66
2026-02-01T14:13:13,31,87,0,4,-38,-10,-66,66961,131697,eutran-66
2026-02-01T14:13:28,31,87,0,4,-38,-12,-66,66961,131697,eutran-66
2026-02-01T14:13:43,31,87,0,4,-38,-11,-66,66961,131697,eutran-66
2026-02-01T14:13:58,31,87,0,4,-39,-11,-66,66961,131697,eutran-66
2026-02-01T14:14:13,31,87,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T14:14:28,31,87,0,4,-37,-10,-66,66961,131697,eutran-66
2026-02-01T14:14:43,31,87,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T14:14:58,31,87,0,4,-38,-10,-66,66961,131697,eutran-66
2026-02-01T14:15:13,31,87,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T14:15:25,31,87,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T14:15:43,31,87,0,4,-33,-12,-66,66961,131697,eutran-66
2026-02-01T14:15:58,31,87,0,4,-38,-10,-66,66961,131697,eutran-66
2026-02-01T14:16:13,31,87,0,4,-39,-10,-67,66961,131697,eutran-66
2026-02-01T14:16:28,31,87,0,4,-37,-10,-66,66961,131697,eutran-66
2026-02-01T14:16:43,31,87,0,4,-37,-10,-66,66961,131697,eutran-66
2026-02-01T14:16:58,31,87,0,4,-34,-11,-65,66961,131697,eutran-66
2026-02-01T14:17:13,31,87,0,4,-31,-11,-64,66961,131697,eutran-66
2026-02-01T14:17:28,31,87,0,4,-35,-12,-66,66961,131697,eutran-66
2026-02-01T14:17:43,31,87,0,4,-39,-11,-66,66961,131697,eutran-66
2026-02-01T14:17:58,31,87,0,4,-35,-11,-64,66961,131697,eutran-66
2026-02-01T14:18:13,31,87,0,4,-37,-10,-64,66961,131697,eutran-66
2026-02-01T14:18:28,31,87,0,4,-34,-11,-65,66961,131697,eutran-66
2026-02-01T14:18:43,31,87,0,4,-36,-11,-66,66961,131697,eutran-66
2026-02-01T14:18:58,31,87,0,4,-37,-11,-66,66961,131697,eutran-66
2026-02-01T14:19:13,31,87,0,4,-37,-10,-66,66961,131697,eutran-66
2026-02-01T14:19:28,31,87,0,4,-38,-9,-65,66961,131697,eutran-66
2026-02-01T14:19:43,31,87,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T14:19:58,31,87,0,4,-39,-10,-65,66961,131697,eutran-66
2026-02-01T14:20:13,31,87,0,4,-33,-13,-66,66961,131697,eutran-66
2026-02-01T14:20:28,31,87,0,4,-35,-13,-66,66961,131697,eutran-66
2026-02-01T14:20:43,31,87,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T14:20:58,31,87,0,4,-33,-12,-66,66961,131697,eutran-66
2026-02-01T14:21:13,31,87,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T14:21:28,31,87,0,4,-36,-11,-66,66961,131697,eutran-66
2026-02-01T14:21:44,31,87,0,4,-38,-11,-65,66961,131697,eutran-66
2026-02-01T14:21:55,31,87,0,4,-38,-11,-65,66961,131697,eutran-66
2026-02-01T14:22:13,31,77,0,4,-39,-10,-67,66961,131697,eutran-66
2026-02-01T14:22:28,31,77,0,4,-37,-9,-65,66961,131697,eutran-66
2026-02-01T14:22:44,31,77,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T14:22:58,31,77,0,4,-33,-15,-65,66961,131697,eutran-66
2026-02-01T14:23:13,31,77,0,4,-34,-13,-66,66961,131697,eutran-66
2026-02-01T14:23:28,31,77,0,4,-33,-11,-65,66961,131697,eutran-66
2026-02-01T14:23:44,31,77,0,4,-36,-10,-66,66961,131697,eutran-66
2026-02-01T14:23:59,31,77,0,4,-39,-8,-66,66961,131697,eutran-66
2026-02-01T14:24:14,31,77,0,4,-39,-8,-66,66961,131697,eutran-66
2026-02-01T14:24:29,31,77,0,4,-33,-12,-65,66961,131697,eutran-66
2026-02-01T14:24:44,31,77,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T14:24:59,31,77,0,4,-36,-9,-66,66961,131697,eutran-66
2026-02-01T14:25:14,31,77,0,4,-36,-12,-66,66961,131697,eutran-66
2026-02-01T14:25:29,31,77,0,4,-36,-11,-66,66961,131697,eutran-66
2026-02-01T14:25:44,31,77,0,4,-37,-11,-66,66961,131697,eutran-66
2026-02-01T14:25:59,31,77,0,4,-36,-10,-62,66961,131697,eutran-66
2026-02-01T14:26:14,31,77,0,4,-37,-11,-66,66961,131697,eutran-66
2026-02-01T14:26:29,31,77,0,4,-39,-9,-66,66961,131697,eutran-66
2026-02-01T14:26:44,31,77,0,4,-30,-13,-64,66961,131697,eutran-66
2026-02-01T14:26:59,31,77,0,4,-38,-10,-66,66961,131697,eutran-66
2026-02-01T14:27:14,31,77,0,4,-31,-16,-66,66961,131697,eutran-66
2026-02-01T14:27:29,31,77,0,4,-37,-7,-66,66961,131697,eutran-66
2026-02-01T14:27:44,31,77,0,4,-31,-14,-66,66961,131697,eutran-66
2026-02-01T14:27:59,31,77,0,4,-31,-14,-65,66961,131697,eutran-66
2026-02-01T14:28:14,31,77,0,4,-32,-15,-65,66961,131697,eutran-66
2026-02-01T14:28:29,31,77,0,4,-32,-14,-66,66961,131697,eutran-66
2026-02-01T14:28:41,31,77,0,4,-32,-14,-66,66961,131697,eutran-66
2026-02-01T14:28:56,31,77,0,4,-32,-15,-66,66961,131697,eutran-66
2026-02-01T14:29:14,31,77,0,4,-31,-16,-66,66961,131697,eutran-66
2026-02-01T14:29:29,31,77,0,4,-32,-15,-66,66961,131697,eutran-66
2026-02-01T14:29:44,31,77,0,4,-32,-14,-66,66961,131697,eutran-66
2026-02-01T14:29:59,31,77,0,4,-30,-15,-65,66961,131697,eutran-66
2026-02-01T14:30:11,31,77,0,4,-30,-15,-65,66961,131697,eutran-66
2026-02-01T14:30:29,31,77,0,4,-37,-14,-66,66961,131697,eutran-66
2026-02-01T14:30:44,31,77,0,4,-34,-11,-65,66961,131697,eutran-66
2026-02-01T14:30:59,31,77,0,4,-39,-9,-65,66961,131697,eutran-66
2026-02-01T14:31:14,31,77,0,4,-38,-11,-64,66961,131697,eutran-66
2026-02-01T14:31:29,31,77,0,4,-37,-10,-66,66961,131697,eutran-66
2026-02-01T14:31:44,31,77,0,4,-35,-11,-65,66961,131697,eutran-66
2026-02-01T14:31:59,31,77,0,4,-39,-10,-66,66961,131697,eutran-66
2026-02-01T14:32:14,31,47,0,4,-39,-10,-67,66961,131697,eutran-66
2026-02-01T14:32:29,31,47,0,4,-37,-12,-67,66961,131697,eutran-66
2026-02-01T14:32:44,31,47,0,4,-36,-8,-63,66961,131697,eutran-66
2026-02-01T14:32:59,31,47,0,4,-38,-10,-65,66961,131697,eutran-66
2026-02-01T14:33:14,31,47,0,4,-38,-9,-65,66961,131697,eutran-66
2026-02-01T14:33:29,31,47,0,4,-38,-10,-65,66961,131697,eutran-66
2026-02-01T14:33:44,31,47,0,4,-36,-12,-66,66961,131697,eutran-66
2026-02-01T14:33:59,31,47,0,4,-35,-10,-66,66961,131697,eutran-66
2026-02-01T14:34:14,31,47,0,4,-36,-12,-65,66961,131697,eutran-66
2026-02-01T14:34:29,31,47,0,4,-37,-11,-65,66961,131697,eutran-66
